simulationId,setId,timeToCreate,actionId,typeOfAction,recordType,recordId,associationType,associationTypeId,associatedRecordId,payload,details
{{simulationId}},28,1750,300,update_deal,deal,deal_{{simulationId}}_28,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},28,1750,300,update_deal,deal,deal_{{simulationId}}_28,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},30,1750,300,update_deal,deal,deal_{{simulationId}}_30,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},32,1750,300,update_deal,deal,deal_{{simulationId}}_32,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},34,1750,300,update_deal,deal,deal_{{simulationId}}_34,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},24,1755,500,create_note,note,note_{{simulationId}}_24_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_24,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},26,1755,500,create_note,note,note_{{simulationId}}_26_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_26,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},30,1755,500,create_note,note,note_{{simulationId}}_30_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_30,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},34,1755,500,create_note,note,note_{{simulationId}}_34_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_34,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},36,1755,200,create_company,company,company_{{simulationId}}_36,,,,"{""properties"":{""name"":"""",""domain"":"""",""phone"":"""",""city"":"""",""state"":"""",""zip"":"""",""country"":"""",""website"":"""",""industry"":"""",""lifecyclestage"":""""}}",Create company (Company Create Payload)
{{simulationId}},36,1755,100,create_contact,contact,contact_{{simulationId}}_36,,,,"{""properties"":{""email"":"""",""firstname"":"""",""lastname"":"""",""phone"":"""",""company"":"""",""website"":"""",""lifecyclestage"":"""",""jobtitle"":""""}}",Create contact (Contact Create Payload)
{{simulationId}},33,1760,400,update_ticket,ticket,ticket_{{simulationId}}_33,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},35,1760,300,update_deal,deal,deal_{{simulationId}}_35,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},35,1765,500,create_note,note,note_{{simulationId}}_35_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_35,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},36,1775,300,create_deal,deal,deal_{{simulationId}}_36,deal_to_contact|deal_to_company,{{assocId.deal_contact}}|{{assocId.deal_company}},contact_{{simulationId}}_36|company_{{simulationId}}_36,"{""properties"":{""dealname"":"""",""pipeline"":"""",""dealstage"":""appointmentscheduled"",""amount"":"""",""closedate"":"""",""dealtype"":""""}}","Create deal (Deal Create Payload) + associate to contact,company"
{{simulationId}},34,1795,400,create_ticket,ticket,ticket_{{simulationId}}_34,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_34|company_{{simulationId}}_34,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},27,1800,400,update_ticket,ticket,ticket_{{simulationId}}_27,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},29,1800,300,update_deal,deal,deal_{{simulationId}}_29,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},29,1800,300,update_deal,deal,deal_{{simulationId}}_29,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},31,1800,300,update_deal,deal,deal_{{simulationId}}_31,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},33,1800,300,update_deal,deal,deal_{{simulationId}}_33,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},35,1800,300,update_deal,deal,deal_{{simulationId}}_35,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},25,1805,500,create_note,note,note_{{simulationId}}_25_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_25,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},27,1805,500,create_note,note,note_{{simulationId}}_27_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_27,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},31,1805,500,create_note,note,note_{{simulationId}}_31_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_31,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},35,1805,500,create_note,note,note_{{simulationId}}_35_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_35,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},34,1810,400,update_ticket,ticket,ticket_{{simulationId}}_34,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},36,1810,300,update_deal,deal,deal_{{simulationId}}_36,,,,"{""properties"":{""dealstage"":""qualifiedtobuy""}}",Deal stage → qualifiedtobuy
{{simulationId}},36,1815,500,create_note,note,note_{{simulationId}}_36_1,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_36,"{""properties"":{""hs_note_body"":""Qualification call summarizing current process, key pain points, and success criteria."",""hs_timestamp"":""{{run_at_iso}}""}}","Qualification call summarizing current process, key pain points, and success criteria."
{{simulationId}},35,1845,400,create_ticket,ticket,ticket_{{simulationId}}_35,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_35|company_{{simulationId}}_35,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},28,1850,400,update_ticket,ticket,ticket_{{simulationId}}_28,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},30,1850,300,update_deal,deal,deal_{{simulationId}}_30,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},30,1850,300,update_deal,deal,deal_{{simulationId}}_30,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},32,1850,300,update_deal,deal,deal_{{simulationId}}_32,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},34,1850,300,update_deal,deal,deal_{{simulationId}}_34,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},36,1850,300,update_deal,deal,deal_{{simulationId}}_36,,,,"{""properties"":{""dealstage"":""presentationscheduled""}}",Deal stage → presentationscheduled
{{simulationId}},26,1855,500,create_note,note,note_{{simulationId}}_26_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_26,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},28,1855,500,create_note,note,note_{{simulationId}}_28_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_28,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},32,1855,500,create_note,note,note_{{simulationId}}_32_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_32,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},36,1855,500,create_note,note,note_{{simulationId}}_36_2,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_36,"{""properties"":{""hs_note_body"":""Presentation recap noting strong interest, open questions, and a request for a proposal."",""hs_timestamp"":""{{run_at_iso}}""}}","Presentation recap noting strong interest, open questions, and a request for a proposal."
{{simulationId}},35,1860,400,update_ticket,ticket,ticket_{{simulationId}}_35,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},36,1895,400,create_ticket,ticket,ticket_{{simulationId}}_36,ticket_to_contact|ticket_to_company,{{assocId.ticket_contact}}|{{assocId.ticket_company}},contact_{{simulationId}}_36|company_{{simulationId}}_36,"{""properties"":{""subject"":"""",""hs_pipeline"":"""",""hs_pipeline_stage"":""1"",""hs_ticket_priority"":"""",""content"":""""}}","Create ticket (Ticket Create Payload) + associate to contact,company"
{{simulationId}},29,1900,400,update_ticket,ticket,ticket_{{simulationId}}_29,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},31,1900,300,update_deal,deal,deal_{{simulationId}}_31,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},31,1900,300,update_deal,deal,deal_{{simulationId}}_31,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},33,1900,300,update_deal,deal,deal_{{simulationId}}_33,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},35,1900,300,update_deal,deal,deal_{{simulationId}}_35,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},27,1905,500,create_note,note,note_{{simulationId}}_27_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_27,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},29,1905,500,create_note,note,note_{{simulationId}}_29_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_29,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},33,1905,500,create_note,note,note_{{simulationId}}_33_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_33,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},36,1910,400,update_ticket,ticket,ticket_{{simulationId}}_36,,,,"{""properties"":{""hs_pipeline_stage"":""2""}}",Ticket stage → in progress
{{simulationId}},30,1950,400,update_ticket,ticket,ticket_{{simulationId}}_30,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},32,1950,300,update_deal,deal,deal_{{simulationId}}_32,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},32,1950,300,update_deal,deal,deal_{{simulationId}}_32,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},34,1950,300,update_deal,deal,deal_{{simulationId}}_34,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},36,1950,300,update_deal,deal,deal_{{simulationId}}_36,,,,"{""properties"":{""dealstage"":""decisionmakerboughtin""}}",Deal stage → decisionmakerboughtin
{{simulationId}},28,1955,500,create_note,note,note_{{simulationId}}_28_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_28,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},30,1955,500,create_note,note,note_{{simulationId}}_30_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_30,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},34,1955,500,create_note,note,note_{{simulationId}}_34_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_34,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},31,2000,400,update_ticket,ticket,ticket_{{simulationId}}_31,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},33,2000,300,update_deal,deal,deal_{{simulationId}}_33,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},33,2000,300,update_deal,deal,deal_{{simulationId}}_33,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},35,2000,300,update_deal,deal,deal_{{simulationId}}_35,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},29,2005,500,create_note,note,note_{{simulationId}}_29_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_29,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},31,2005,500,create_note,note,note_{{simulationId}}_31_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_31,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},35,2005,500,create_note,note,note_{{simulationId}}_35_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_35,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},32,2050,400,update_ticket,ticket,ticket_{{simulationId}}_32,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},34,2050,300,update_deal,deal,deal_{{simulationId}}_34,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},34,2050,300,update_deal,deal,deal_{{simulationId}}_34,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},36,2050,300,update_deal,deal,deal_{{simulationId}}_36,,,,"{""properties"":{""dealstage"":""contractsent""}}",Deal stage → contractsent
{{simulationId}},30,2055,500,create_note,note,note_{{simulationId}}_30_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_30,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},32,2055,500,create_note,note,note_{{simulationId}}_32_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_32,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},36,2055,500,create_note,note,note_{{simulationId}}_36_3,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_36,"{""properties"":{""hs_note_body"":""Negotiation discussion covering pricing, risks, and next steps to send the contract."",""hs_timestamp"":""{{run_at_iso}}""}}","Negotiation discussion covering pricing, risks, and next steps to send the contract."
{{simulationId}},33,2100,400,update_ticket,ticket,ticket_{{simulationId}}_33,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},35,2100,300,update_deal,deal,deal_{{simulationId}}_35,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},35,2100,300,update_deal,deal,deal_{{simulationId}}_35,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},31,2105,500,create_note,note,note_{{simulationId}}_31_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_31,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},33,2105,500,create_note,note,note_{{simulationId}}_33_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_33,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},34,2150,400,update_ticket,ticket,ticket_{{simulationId}}_34,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},36,2150,300,update_deal,deal,deal_{{simulationId}}_36,,,,"{""properties"":{""dealstage"":""closedwon"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedwon (set closedate) [path=won]
{{simulationId}},36,2150,300,update_deal,deal,deal_{{simulationId}}_36,,,,"{""properties"":{""dealstage"":""closedlost"",""closedate"":""{{run_at_iso}}""}}",Close deal → closedlost (set closedate) [path=lost]
{{simulationId}},32,2155,500,create_note,note,note_{{simulationId}}_32_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_32,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},34,2155,500,create_note,note,note_{{simulationId}}_34_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_34,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},35,2200,400,update_ticket,ticket,ticket_{{simulationId}}_35,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},33,2205,500,create_note,note,note_{{simulationId}}_33_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_33,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},35,2205,500,create_note,note,note_{{simulationId}}_35_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_35,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},36,2250,400,update_ticket,ticket,ticket_{{simulationId}}_36,,,,"{""properties"":{""hs_pipeline_stage"":""4""}}",Close ticket [path=won]
{{simulationId}},34,2255,500,create_note,note,note_{{simulationId}}_34_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_34,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},36,2255,500,create_note,note,note_{{simulationId}}_36_4,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_36,"{""properties"":{""hs_note_body"":""Post\u2011sale follow\u2011up after a won deal, confirming implementation status and next steps. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","Post‑sale follow‑up after a won deal, confirming implementation status and next steps. [path=won]"
{{simulationId}},35,2305,500,create_note,note,note_{{simulationId}}_35_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_35,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
{{simulationId}},36,2355,500,create_note,note,note_{{simulationId}}_36_5,note_to_contact,{{assocId.note_contact}},contact_{{simulationId}}_36,"{""properties"":{""hs_note_body"":""30\u2011day check\u2011in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"",""hs_timestamp"":""{{run_at_iso}}""}}","30‑day check‑in after a won deal, confirming adoption and outlining a potential expansion. [path=won]"
